,id,date,zipcode,season,price,Median Price,condition,status,profit
7497,5101404698,2014-12-15,98115,winter,365000.0,560750.0,3,Buy,195750.0
7502,345700180,2014-07-16,98056,summer,250000.0,375000.0,3,Buy,125000.0
7504,3056800230,2014-08-20,98059,summer,397000.0,423000.0,3,Buy,26000.0
7507,8024200855,2014-07-28,98115,summer,499100.0,560750.0,3,Buy,61650.0
7511,2872100245,2014-06-04,98117,summer,465000.0,541000.0,3,Buy,76000.0
7515,7544800395,2015-02-25,98122,winter,450000.0,557500.0,3,Buy,107500.0
7517,2223059052,2014-05-29,98058,spring,231000.0,329000.0,3,Buy,98000.0
7520,1049000740,2014-11-20,98034,fall,229950.0,440000.0,3,Buy,210050.0
7521,9324800180,2014-10-16,98125,fall,403250.0,422000.0,3,Buy,18750.0
7522,7853220690,2014-09-12,98065,fall,470000.0,506950.0,3,Buy,36950.0
7525,993000873,2015-03-18,98103,spring,380500.0,549500.0,3,Buy,169000.0
7527,3629960590,2015-04-07,98029,spring,376000.0,564800.0,3,Buy,188800.0
7531,8856004328,2015-03-27,98001,spring,255000.0,256000.0,3,Buy,1000.0
7532,253600150,2014-08-26,98028,summer,380000.0,433000.0,3,Buy,53000.0
7533,5101400934,2015-04-24,98115,spring,450000.0,560750.0,3,Buy,110750.0
7535,2310030490,2015-03-23,98038,spring,292500.0,326992.0,3,Buy,34492.0
7538,3298700820,2014-10-24,98106,fall,160000.0,315000.0,3,Buy,155000.0
7540,4006000571,2015-03-12,98118,spring,183750.0,365500.0,3,Buy,181750.0
7543,809001565,2014-08-22,98109,summer,625000.0,708750.0,3,Buy,83750.0
7544,9406520580,2014-08-19,98038,summer,305000.0,326992.0,3,Buy,21992.0
7547,3438503045,2015-01-20,98106,winter,165000.0,315000.0,3,Buy,150000.0
7548,3204300705,2014-05-15,98112,spring,575000.0,760500.0,3,Buy,185500.0
7554,423059207,2015-02-23,98056,winter,322500.0,375000.0,3,Buy,52500.0
7556,7852180530,2015-04-03,98065,spring,440000.0,506950.0,3,Buy,66950.0
7558,8673400061,2014-11-19,98107,fall,382000.0,529475.0,3,Buy,147475.0
7559,3905100220,2014-05-28,98029,spring,535000.0,564800.0,3,Buy,29800.0
7565,1898310100,2015-02-20,98023,winter,236775.0,265500.0,3,Buy,28725.0
7575,2391600330,2015-04-10,98116,spring,505000.0,558000.0,3,Buy,53000.0
7585,9828201725,2014-05-20,98122,spring,387500.0,557500.0,3,Buy,170000.0
7586,9352901085,2015-02-04,98106,winter,256000.0,315000.0,3,Buy,59000.0
7588,6147600040,2015-02-24,98032,winter,163000.0,249000.0,3,Buy,86000.0
7589,6371000026,2015-01-22,98116,winter,367500.0,558000.0,3,Buy,190500.0
7594,203900690,2014-12-23,98053,winter,395000.0,558500.0,3,Buy,163500.0
7598,2705600068,2015-03-27,98117,spring,539950.0,541000.0,3,Buy,1050.0
7599,3326059191,2014-06-16,98033,summer,410000.0,630000.0,3,Buy,220000.0
7600,1207000025,2014-08-01,98146,summer,245000.0,295000.0,3,Buy,50000.0
7603,3882300090,2014-12-26,98052,winter,475000.0,600000.0,3,Buy,125000.0
7607,3869900120,2015-02-26,98136,winter,430000.0,485000.0,3,Buy,55000.0
7612,6679000720,2014-09-24,98038,fall,296000.0,326992.0,3,Buy,30992.0
7615,1773100123,2014-10-02,98106,fall,285000.0,315000.0,3,Buy,30000.0
7622,7818700410,2014-11-06,98117,fall,481500.0,541000.0,3,Buy,59500.0
7624,5163700085,2014-08-26,98031,summer,260000.0,282000.0,3,Buy,22000.0
7629,4024100090,2014-10-08,98155,fall,250000.0,367500.0,3,Buy,117500.0
7630,7228501910,2015-01-22,98122,winter,507200.0,557500.0,3,Buy,50300.0
7632,7527000090,2014-08-14,98074,summer,540000.0,625000.0,3,Buy,85000.0
7635,5589300210,2015-03-17,98155,spring,265000.0,367500.0,3,Buy,102500.0
7641,3574801490,2014-06-09,98034,summer,385000.0,440000.0,3,Buy,55000.0
7642,2987400025,2014-10-09,98056,fall,253000.0,375000.0,3,Buy,122000.0
7643,625049313,2014-09-02,98103,fall,460000.0,549500.0,3,Buy,89500.0
7645,9212900300,2015-03-04,98115,spring,492000.0,560750.0,3,Buy,68750.0
7648,7625703945,2014-07-01,98136,summer,345000.0,485000.0,3,Buy,140000.0
7650,626049058,2015-05-04,98133,spring,275000.0,375000.0,3,Buy,100000.0
7657,7137900410,2015-04-29,98092,spring,190000.0,297300.0,3,Buy,107300.0
7660,6675500035,2014-06-13,98034,summer,435000.0,440000.0,3,Buy,5000.0
7662,6064800090,2015-05-07,98118,spring,365000.0,365500.0,3,Buy,500.0
7666,1443500905,2015-02-05,98118,winter,219950.0,365500.0,3,Buy,145550.0
7672,114101540,2014-08-21,98028,summer,415000.0,433000.0,3,Buy,18000.0
7675,3083000355,2014-12-04,98144,winter,385000.0,446800.0,3,Buy,61800.0
7682,7254200040,2015-03-16,98144,spring,345000.0,446800.0,3,Buy,101800.0
7686,8078410210,2014-06-16,98074,summer,566000.0,625000.0,3,Buy,59000.0
7687,3905100210,2014-07-23,98029,summer,449950.0,564800.0,3,Buy,114850.0
7689,7522700110,2014-06-24,98198,summer,258000.0,262950.0,3,Buy,4950.0
7692,5104510540,2014-11-26,98038,fall,295000.0,326992.0,3,Buy,31992.0
7707,5522600205,2014-09-17,98117,fall,500000.0,541000.0,3,Buy,41000.0
7708,1370802620,2014-12-11,98199,winter,592500.0,651000.0,3,Buy,58500.0
7715,2475200870,2014-09-17,98055,fall,250000.0,294000.0,3,Buy,44000.0
7716,3423059081,2014-10-09,98058,fall,151600.0,329000.0,3,Buy,177400.0
7718,3352400330,2015-03-27,98178,spring,216000.0,275000.0,3,Buy,59000.0
7721,3333000775,2014-09-03,98118,fall,249900.0,365500.0,3,Buy,115600.0
7722,9274204230,2014-07-09,98116,summer,410000.0,558000.0,3,Buy,148000.0
7729,3869900155,2015-03-26,98136,spring,340000.0,485000.0,3,Buy,145000.0
7732,5347200175,2015-03-19,98126,spring,299800.0,399000.0,3,Buy,99200.0
7734,1962200037,2014-05-02,98102,spring,626000.0,670000.0,3,Buy,44000.0
7736,3905080730,2015-02-23,98029,winter,535500.0,564800.0,3,Buy,29300.0
7743,6749700031,2014-06-09,98103,summer,345000.0,549500.0,3,Buy,204500.0
7744,4136800205,2015-02-19,98178,winter,258000.0,275000.0,3,Buy,17000.0
7745,3438503120,2015-03-30,98106,spring,275000.0,315000.0,3,Buy,40000.0
7750,3031200246,2014-07-11,98118,summer,250000.0,365500.0,3,Buy,115500.0
7755,2806800090,2014-11-04,98011,fall,390000.0,470000.0,3,Buy,80000.0
7756,312000265,2015-05-04,98136,spring,375000.0,485000.0,3,Buy,110000.0
7761,7812800865,2014-11-19,98178,fall,170000.0,275000.0,3,Buy,105000.0
7762,809002390,2015-01-15,98109,winter,658000.0,708750.0,3,Buy,50750.0
7770,3528900735,2014-09-10,98109,fall,620000.0,708750.0,3,Buy,88750.0
7777,7011201016,2014-10-01,98119,fall,585000.0,685000.0,3,Buy,100000.0
7783,5550300205,2015-04-13,98126,spring,338000.0,399000.0,3,Buy,61000.0
7784,8820901415,2014-05-29,98125,spring,400000.0,422000.0,3,Buy,22000.0
7788,2621660040,2014-06-29,98118,summer,325000.0,365500.0,3,Buy,40500.0
7792,251300110,2014-07-31,98003,summer,225000.0,263750.0,3,Buy,38750.0
7801,9542830690,2014-11-20,98038,fall,321000.0,326992.0,3,Buy,5992.0
7803,7454000315,2015-04-24,98126,spring,299500.0,399000.0,3,Buy,99500.0
7805,8665050450,2014-09-12,98029,fall,435000.0,564800.0,3,Buy,129800.0
7807,5100401411,2014-10-27,98115,fall,485000.0,560750.0,3,Buy,75750.0
7819,7452500530,2015-02-19,98126,winter,250000.0,399000.0,3,Buy,149000.0
7820,6300000212,2015-02-18,98133,winter,265000.0,375000.0,3,Buy,110000.0
7822,7657600195,2014-11-05,98178,fall,199950.0,275000.0,3,Buy,75050.0
7825,6392001005,2014-06-20,98115,summer,511500.0,560750.0,3,Buy,49250.0
7826,1601600195,2015-03-19,98118,spring,299000.0,365500.0,3,Buy,66500.0
7829,3830210220,2014-09-08,98030,fall,210000.0,280000.0,3,Buy,70000.0
7838,6450302175,2014-11-18,98133,fall,342450.0,375000.0,3,Buy,32550.0
7841,1328300180,2014-05-09,98058,spring,323000.0,329000.0,3,Buy,6000.0
7842,7866000158,2014-10-22,98118,fall,320000.0,365500.0,3,Buy,45500.0
7847,2621600015,2015-01-21,98030,winter,120000.0,280000.0,3,Buy,160000.0
7848,2621600015,2015-04-30,98030,spring,175000.0,280000.0,3,Buy,105000.0
7855,3331500940,2014-06-17,98118,summer,342000.0,365500.0,3,Buy,23500.0
7859,23500180,2014-05-05,98052,spring,570000.0,600000.0,3,Buy,30000.0
7861,1189000207,2014-10-21,98122,fall,387000.0,557500.0,3,Buy,170500.0
7862,1771110720,2014-05-21,98077,spring,330000.0,567500.0,3,Buy,237500.0
7864,3630060040,2014-09-11,98029,fall,285000.0,564800.0,3,Buy,279800.0
7865,3211100450,2014-08-14,98059,summer,217000.0,423000.0,3,Buy,206000.0
7869,6802200110,2014-10-29,98022,fall,231200.0,251500.0,3,Buy,20300.0
7871,3445400120,2014-07-25,98118,summer,267500.0,365500.0,3,Buy,98000.0
7875,3448000410,2014-05-13,98125,spring,354901.0,422000.0,3,Buy,67099.0
7876,8682281220,2014-10-14,98053,fall,439888.0,558500.0,3,Buy,118612.0
7884,8856500120,2015-02-10,98031,winter,278800.0,282000.0,3,Buy,3200.0
7885,5015000180,2014-11-10,98112,fall,713500.0,760500.0,3,Buy,47000.0
7887,9268200348,2014-10-28,98117,fall,439000.0,541000.0,3,Buy,102000.0
7888,9195700040,2014-09-26,98027,fall,425000.0,573475.0,3,Buy,148475.0
7889,8798000100,2014-08-25,98003,summer,252500.0,263750.0,3,Buy,11250.0
7892,9406500540,2014-06-30,98028,summer,243000.0,433000.0,3,Buy,190000.0
7896,6623400246,2014-05-23,98055,spring,200000.0,294000.0,3,Buy,94000.0
7897,3918400028,2014-10-21,98133,fall,367000.0,375000.0,3,Buy,8000.0
7898,1422700040,2015-05-14,98188,spring,183000.0,260250.0,3,Buy,77250.0
7899,7660100336,2014-12-10,98144,winter,300000.0,446800.0,3,Buy,146800.0
7900,6145602240,2014-08-19,98133,summer,369000.0,375000.0,3,Buy,6000.0
7908,9407100730,2015-01-29,98045,winter,329000.0,345000.0,3,Buy,16000.0
7912,2896400300,2015-03-19,98072,spring,435000.0,440000.0,3,Buy,5000.0
7915,3820350120,2014-08-22,98019,summer,310000.0,402750.0,3,Buy,92750.0
7916,4235400097,2014-12-02,98199,winter,443750.0,651000.0,3,Buy,207250.0
7922,1771000690,2014-05-28,98077,spring,305000.0,567500.0,3,Buy,262500.0
7924,2770601800,2014-10-24,98199,fall,525000.0,651000.0,3,Buy,126000.0
7926,984210850,2015-02-17,98058,winter,279950.0,329000.0,3,Buy,49050.0
7927,924059233,2014-12-08,98005,winter,659000.0,710000.0,3,Buy,51000.0
7928,5029451080,2014-08-21,98023,summer,203000.0,265500.0,3,Buy,62500.0
7930,5419800220,2014-06-10,98031,summer,250000.0,282000.0,3,Buy,32000.0
7938,824069113,2014-09-24,98075,fall,545000.0,741000.0,3,Buy,196000.0
7954,7812801115,2014-06-13,98178,summer,153000.0,275000.0,3,Buy,122000.0
7957,3793501390,2014-09-15,98038,fall,293000.0,326992.0,3,Buy,33992.0
7958,9282800065,2015-03-29,98178,spring,203000.0,275000.0,3,Buy,72000.0
7959,1921059310,2015-03-20,98002,spring,193000.0,234000.0,3,Buy,41000.0
7960,109000040,2015-03-16,98155,spring,305000.0,367500.0,3,Buy,62500.0
7962,2044500142,2014-09-02,98125,fall,420000.0,422000.0,3,Buy,2000.0
7966,3756500610,2015-03-24,98034,spring,355500.0,440000.0,3,Buy,84500.0
7972,7338401759,2014-06-10,98108,summer,268000.0,345000.0,3,Buy,77000.0
7978,4310700665,2015-03-05,98103,spring,450000.0,549500.0,3,Buy,99500.0
7982,123000110,2014-09-30,98107,fall,520000.0,529475.0,3,Buy,9475.0
7993,6749700110,2014-10-29,98103,fall,342000.0,549500.0,3,Buy,207500.0
8002,7199360100,2014-11-12,98052,fall,379500.0,600000.0,3,Buy,220500.0
8006,1250200600,2015-04-08,98144,spring,390000.0,446800.0,3,Buy,56800.0
8010,7788400180,2014-08-12,98056,summer,261000.0,375000.0,3,Buy,114000.0
8013,603001050,2014-07-23,98118,summer,230000.0,365500.0,3,Buy,135500.0
8018,2596300035,2015-04-22,98155,spring,342000.0,367500.0,3,Buy,25500.0
8023,2138000120,2014-06-26,98011,summer,435000.0,470000.0,3,Buy,35000.0
8029,3348401095,2015-04-27,98178,spring,210000.0,275000.0,3,Buy,65000.0
8031,2126049096,2014-12-02,98125,winter,399000.0,422000.0,3,Buy,23000.0
8033,8945000910,2015-03-26,98023,spring,184000.0,265500.0,3,Buy,81500.0
8035,2781250900,2014-06-20,98038,summer,218000.0,326992.0,3,Buy,108992.0
8045,3876312840,2014-09-12,98072,fall,408000.0,440000.0,3,Buy,32000.0
8050,7853301130,2015-05-05,98065,spring,499000.0,506950.0,3,Buy,7950.0
8055,6400700230,2015-03-11,98033,spring,450000.0,630000.0,3,Buy,180000.0
8066,3955500100,2015-04-07,98033,spring,450000.0,630000.0,3,Buy,180000.0
8069,3336002215,2015-02-25,98118,winter,319950.0,365500.0,3,Buy,45550.0
8071,2770604575,2015-05-06,98119,spring,560000.0,685000.0,3,Buy,125000.0
8072,7305900082,2014-12-30,98155,winter,350000.0,367500.0,3,Buy,17500.0
8078,1226039103,2014-06-10,98177,summer,380000.0,506000.0,3,Buy,126000.0
8084,8146100325,2014-05-05,98004,spring,787000.0,867500.0,3,Buy,80500.0
8087,7973202225,2015-01-06,98146,winter,154200.0,295000.0,3,Buy,140800.0
8088,2557000090,2015-01-15,98023,winter,238000.0,265500.0,3,Buy,27500.0
8089,3500100209,2014-08-04,98155,summer,285650.0,367500.0,3,Buy,81850.0
8090,7234601166,2014-08-07,98122,summer,485500.0,557500.0,3,Buy,72000.0
8091,3972900215,2015-01-26,98155,winter,315000.0,367500.0,3,Buy,52500.0
8095,3589500315,2014-09-19,98105,fall,526000.0,625252.0,3,Buy,99252.0
8099,2592300450,2014-06-27,98042,summer,279000.0,280000.0,3,Buy,1000.0
8103,1443501020,2014-11-13,98118,fall,163250.0,365500.0,3,Buy,202250.0
8104,3798000165,2015-02-18,98011,winter,444950.0,470000.0,3,Buy,25050.0
8105,730000085,2014-08-01,98144,summer,285000.0,446800.0,3,Buy,161800.0
8106,2061100265,2015-03-17,98115,spring,370000.0,560750.0,3,Buy,190750.0
8112,255550230,2014-11-18,98019,fall,299950.0,402750.0,3,Buy,102800.0
8116,1623800300,2014-06-10,98117,summer,499000.0,541000.0,3,Buy,42000.0
8118,2968801075,2014-09-22,98166,fall,320600.0,363405.0,3,Buy,42805.0
8119,1923039089,2014-06-10,98070,summer,285000.0,361000.0,3,Buy,76000.0
8121,9183700845,2014-12-18,98030,winter,175000.0,280000.0,3,Buy,105000.0
8125,2787460720,2015-02-27,98031,winter,200000.0,282000.0,3,Buy,82000.0
8126,2787460720,2015-05-06,98031,spring,259950.0,282000.0,3,Buy,22050.0
8127,6386700300,2014-07-22,98023,summer,255000.0,265500.0,3,Buy,10500.0
8131,2475900850,2014-10-10,98024,fall,212000.0,337500.0,3,Buy,125500.0
8132,3760100100,2014-07-23,98034,summer,425000.0,440000.0,3,Buy,15000.0
8135,8151600701,2014-06-23,98146,summer,234000.0,295000.0,3,Buy,61000.0
8138,7853340450,2015-04-27,98065,spring,415000.0,506950.0,3,Buy,91950.0
8141,3630050180,2014-09-26,98029,fall,360000.0,564800.0,3,Buy,204800.0
8145,7853340610,2015-04-21,98065,spring,394000.0,506950.0,3,Buy,112950.0
8147,9422400035,2014-09-12,98116,fall,477500.0,558000.0,3,Buy,80500.0
8149,3971700937,2014-08-27,98155,summer,270000.0,367500.0,3,Buy,97500.0
8164,3141600210,2014-06-19,98002,summer,186000.0,234000.0,3,Buy,48000.0
8169,191100665,2015-04-13,98040,spring,630000.0,876650.0,3,Buy,246650.0
8173,1862900040,2014-06-26,98031,summer,268000.0,282000.0,3,Buy,14000.0
8176,3333002710,2014-09-17,98118,fall,299000.0,365500.0,3,Buy,66500.0
8183,9455200596,2015-01-14,98125,winter,357500.0,422000.0,3,Buy,64500.0
8184,510002506,2014-08-25,98103,summer,459500.0,549500.0,3,Buy,90000.0
8185,7212680850,2014-09-03,98003,fall,258000.0,263750.0,3,Buy,5750.0
8192,1423200110,2015-05-13,98058,spring,180000.0,329000.0,3,Buy,149000.0
8204,2329800330,2014-11-14,98042,fall,269950.0,280000.0,3,Buy,10050.0
8210,2946003580,2014-11-19,98198,fall,203000.0,262950.0,3,Buy,59950.0
8218,6743700090,2014-11-20,98033,fall,490000.0,630000.0,3,Buy,140000.0
8220,123039279,2014-07-11,98106,summer,165000.0,315000.0,3,Buy,150000.0
8225,6021503451,2014-08-22,98117,summer,443600.0,541000.0,3,Buy,97400.0
8226,3793400360,2014-08-14,98019,summer,380600.0,402750.0,3,Buy,22150.0
8229,438000015,2014-09-16,98115,fall,555000.0,560750.0,3,Buy,5750.0
8233,1494300040,2014-06-24,98052,summer,437000.0,600000.0,3,Buy,163000.0
8237,293000145,2014-11-13,98126,fall,250000.0,399000.0,3,Buy,149000.0
8239,6163900981,2014-05-28,98155,spring,220000.0,367500.0,3,Buy,147500.0
8243,8691370330,2014-10-29,98075,fall,695000.0,741000.0,3,Buy,46000.0
8246,2997800015,2015-04-07,98116,spring,500000.0,558000.0,3,Buy,58000.0
8250,8123450300,2015-03-06,98052,spring,508000.0,600000.0,3,Buy,92000.0
8255,9517200610,2015-03-03,98072,spring,370000.0,440000.0,3,Buy,70000.0
8256,952004570,2014-12-06,98126,winter,320000.0,399000.0,3,Buy,79000.0
8261,5628300015,2014-11-06,98028,fall,375000.0,433000.0,3,Buy,58000.0
8263,1105000432,2014-08-22,98118,summer,224000.0,365500.0,3,Buy,141500.0
8264,1402810150,2015-03-10,98019,spring,315500.0,402750.0,3,Buy,87250.0
8265,2163900028,2015-01-28,98102,winter,350000.0,670000.0,3,Buy,320000.0
8270,2124069103,2015-05-05,98027,spring,374000.0,573475.0,3,Buy,199475.0
8271,1703401110,2014-08-07,98118,summer,292000.0,365500.0,3,Buy,73500.0
8274,3883800011,2014-11-05,98146,fall,82000.0,295000.0,3,Buy,213000.0
8275,3883800011,2015-04-08,98146,spring,219900.0,295000.0,3,Buy,75100.0
8278,4035900085,2014-11-17,98006,fall,453000.0,697450.0,3,Buy,244450.0
8281,8677300720,2014-06-17,98074,summer,616000.0,625000.0,3,Buy,9000.0
8283,1453602284,2014-11-03,98125,fall,296000.0,422000.0,3,Buy,126000.0
8284,4365700450,2014-11-06,98106,fall,193000.0,315000.0,3,Buy,122000.0
8287,4310701577,2014-05-09,98103,spring,382000.0,549500.0,3,Buy,167500.0
8290,6639900219,2015-05-11,98033,spring,419900.0,630000.0,3,Buy,210100.0
8295,4137010540,2015-04-01,98092,spring,220000.0,297300.0,3,Buy,77300.0
8302,4307300930,2015-01-02,98056,winter,325000.0,375000.0,3,Buy,50000.0
8304,5466350120,2015-03-11,98042,spring,256500.0,280000.0,3,Buy,23500.0
8306,1795900120,2014-10-29,98052,fall,549000.0,600000.0,3,Buy,51000.0
8307,8656300385,2015-03-17,98014,spring,305000.0,319000.0,3,Buy,14000.0
8310,7841300535,2015-04-09,98055,spring,225000.0,294000.0,3,Buy,69000.0
8317,5104510210,2015-03-09,98038,spring,314950.0,326992.0,3,Buy,12042.0
8321,2902200234,2014-12-09,98102,winter,525000.0,670000.0,3,Buy,145000.0
8324,7129303970,2015-03-04,98118,spring,239950.0,365500.0,3,Buy,125550.0
8332,3336000296,2014-11-13,98118,fall,250000.0,365500.0,3,Buy,115500.0
8334,6150200330,2014-08-25,98133,summer,358000.0,375000.0,3,Buy,17000.0
8335,4136950180,2014-09-26,98092,fall,262000.0,297300.0,3,Buy,35300.0
8340,4154300296,2014-09-26,98118,fall,235000.0,365500.0,3,Buy,130500.0
8342,3888100043,2014-05-07,98033,spring,350000.0,630000.0,3,Buy,280000.0
8346,272000355,2014-11-08,98144,fall,325000.0,446800.0,3,Buy,121800.0
8349,7170200110,2015-01-21,98115,winter,455000.0,560750.0,3,Buy,105750.0
8351,7197000100,2015-01-08,98052,winter,510000.0,600000.0,3,Buy,90000.0
8352,7577700061,2015-04-16,98116,spring,532000.0,558000.0,3,Buy,26000.0
8354,3726800201,2015-04-17,98144,spring,410000.0,446800.0,3,Buy,36800.0
8355,13002460,2015-03-18,98108,spring,205000.0,345000.0,3,Buy,140000.0
8357,8731983200,2015-03-10,98023,spring,255000.0,265500.0,3,Buy,10500.0
8358,5309101395,2014-09-11,98117,fall,415000.0,541000.0,3,Buy,126000.0
8360,395300330,2014-12-11,98034,winter,354000.0,440000.0,3,Buy,86000.0
8361,3295730040,2014-07-15,98033,summer,587000.0,630000.0,3,Buy,43000.0
8364,8024200625,2015-02-05,98115,winter,414500.0,560750.0,3,Buy,146250.0
8365,7340600845,2014-08-06,98168,summer,185000.0,235000.0,3,Buy,50000.0
8368,6412100092,2015-01-05,98125,winter,362500.0,422000.0,3,Buy,59500.0
8373,3013300409,2015-03-12,98136,spring,400000.0,485000.0,3,Buy,85000.0
8374,1934800087,2014-06-26,98122,summer,446000.0,557500.0,3,Buy,111500.0
8376,2025700180,2014-11-20,98038,fall,300000.0,326992.0,3,Buy,26992.0
8377,8024201055,2014-08-06,98115,summer,404500.0,560750.0,3,Buy,156250.0
8383,1087500040,2014-10-14,98033,fall,403000.0,630000.0,3,Buy,227000.0
8384,1972201965,2014-06-24,98103,summer,510000.0,549500.0,3,Buy,39500.0
8391,8635760330,2015-04-13,98074,spring,456000.0,625000.0,3,Buy,169000.0
8394,8691390530,2014-06-25,98075,summer,700000.0,741000.0,3,Buy,41000.0
8395,4319200620,2014-10-15,98126,fall,235000.0,399000.0,3,Buy,164000.0
8397,8121200820,2014-05-22,98052,spring,475000.0,600000.0,3,Buy,125000.0
8399,2767602645,2014-11-10,98107,fall,507000.0,529475.0,3,Buy,22475.0
8400,7131300035,2014-05-12,98118,spring,210000.0,365500.0,3,Buy,155500.0
8402,2616700450,2014-11-07,98001,fall,248000.0,256000.0,3,Buy,8000.0
8403,2520900301,2014-10-22,98178,fall,239300.0,275000.0,3,Buy,35700.0
8404,1473200150,2014-12-16,98133,winter,315000.0,375000.0,3,Buy,60000.0
8407,4036800580,2014-06-21,98008,summer,418000.0,535900.0,3,Buy,117900.0
8414,7760600110,2014-10-27,98038,fall,212000.0,326992.0,3,Buy,114992.0
8419,2172000846,2014-06-19,98178,summer,248000.0,275000.0,3,Buy,27000.0
8422,7950304045,2015-03-31,98118,spring,320000.0,365500.0,3,Buy,45500.0
8426,2749600245,2014-06-17,98199,summer,640000.0,651000.0,3,Buy,11000.0
8428,263000329,2014-10-08,98103,fall,349950.0,549500.0,3,Buy,199550.0
8433,1721801010,2014-09-03,98146,fall,225000.0,295000.0,3,Buy,70000.0
8435,5101404491,2015-02-12,98115,winter,520000.0,560750.0,3,Buy,40750.0
8436,326049111,2014-06-26,98155,summer,285000.0,367500.0,3,Buy,82500.0
8437,1785400300,2014-08-21,98074,summer,525000.0,625000.0,3,Buy,100000.0
8439,6632300230,2014-10-06,98125,fall,377500.0,422000.0,3,Buy,44500.0
8441,2188201010,2015-01-21,98023,winter,245000.0,265500.0,3,Buy,20500.0
8442,7137910360,2014-07-29,98092,summer,200000.0,297300.0,3,Buy,97300.0
8447,7227800025,2014-11-18,98056,fall,250000.0,375000.0,3,Buy,125000.0
8451,6705870120,2014-07-01,98075,summer,739900.0,741000.0,3,Buy,1100.0
8452,1109000040,2014-05-28,98118,spring,315000.0,365500.0,3,Buy,50500.0
8453,9358001590,2015-03-03,98126,spring,340000.0,399000.0,3,Buy,59000.0
8455,4343800100,2014-10-21,98133,fall,315000.0,375000.0,3,Buy,60000.0
8457,1062100085,2014-11-13,98155,fall,350000.0,367500.0,3,Buy,17500.0
8458,6821101827,2014-11-05,98199,fall,340000.0,651000.0,3,Buy,311000.0
8460,9500900110,2014-07-31,98002,summer,224000.0,234000.0,3,Buy,10000.0
8463,1875500040,2015-01-27,98019,winter,330000.0,402750.0,3,Buy,72750.0
8464,7955000210,2014-07-09,98034,summer,306000.0,440000.0,3,Buy,134000.0
8465,7568700175,2014-06-04,98155,summer,324950.0,367500.0,3,Buy,42550.0
8471,714000315,2015-04-14,98105,spring,515000.0,625252.0,3,Buy,110252.0
