,id,Region,season,Median Price,Buy Price,Sell Price,Profit
7864,3630060040,98029,fall,448250.0,285000.0,370500.0,85500.0
7865,3211100450,98059,summer,335000.0,217000.0,282100.0,65100.0
7869,6802200110,98022,fall,241250.0,231200.0,300560.0,69360.0
7871,3445400120,98118,summer,280000.0,267500.0,347750.0,80250.0
7875,3448000410,98125,spring,344000.0,354901.0,390391.10000000003,35490.100000000035
7876,8682281220,98053,fall,449500.0,439888.0,571854.4,131966.40000000002
7884,8856500120,98031,winter,252500.0,278800.0,306680.0,27880.0
7885,5015000180,98112,fall,625000.0,713500.0,784850.0000000001,71350.00000000012
7887,9268200348,98117,fall,439000.0,439000.0,482900.00000000006,43900.00000000006
7888,9195700040,98027,fall,375000.0,425000.0,467500.00000000006,42500.00000000006
7889,8798000100,98003,summer,225000.0,252500.0,277750.0,25250.0
7892,9406500540,98028,summer,375000.0,243000.0,315900.0,72900.0
7896,6623400246,98055,spring,234650.0,200000.0,260000.0,60000.0
7897,3918400028,98133,fall,313750.0,367000.0,403700.00000000006,36700.00000000006
7898,1422700040,98188,spring,217500.0,183000.0,237900.0,54900.0
7899,7660100336,98144,winter,365000.0,300000.0,390000.0,90000.0
7900,6145602240,98133,summer,332750.0,369000.0,405900.00000000006,36900.00000000006
7908,9407100730,98045,winter,274500.0,329000.0,361900.00000000006,32900.00000000006
7912,2896400300,98072,spring,368000.0,435000.0,478500.00000000006,43500.00000000006
7915,3820350120,98019,summer,336000.0,310000.0,403000.0,93000.0
7916,4235400097,98199,winter,550000.0,443750.0,576875.0,133125.0
7922,1771000690,98077,spring,330000.0,305000.0,396500.0,91500.0
7924,2770601800,98199,fall,495000.0,525000.0,577500.0,52500.0
7926,984210850,98058,winter,276500.0,279950.0,307945.0,27995.0
7927,924059233,98005,winter,596000.0,659000.0,724900.0000000001,65900.00000000012
7928,5029451080,98023,summer,215000.0,203000.0,263900.0,60900.0
7930,5419800220,98031,summer,249900.0,250000.0,275000.0,25000.0
7938,824069113,98075,fall,649500.0,545000.0,708500.0,163500.0
7954,7812801115,98178,summer,219950.0,153000.0,198900.0,45900.0
7957,3793501390,98038,fall,282000.0,293000.0,322300.0,29300.0
7958,9282800065,98178,spring,229250.0,203000.0,263900.0,60900.0
7959,1921059310,98002,spring,208000.0,193000.0,250900.0,57900.0
7960,109000040,98155,spring,299975.0,305000.0,335500.0,30500.0
7962,2044500142,98125,fall,365000.0,420000.0,462000.00000000006,42000.00000000006
7966,3756500610,98034,spring,399950.0,355500.0,462150.0,106650.0
7972,7338401759,98108,summer,252500.0,268000.0,294800.0,26800.0
7978,4310700665,98103,spring,411725.0,450000.0,495000.00000000006,45000.00000000006
7982,123000110,98107,fall,470000.0,520000.0,572000.0,52000.0
7993,6749700110,98103,fall,415475.0,342000.0,444600.0,102600.0
8002,7199360100,98052,fall,473750.0,379500.0,493350.0,113850.0
8006,1250200600,98144,spring,376500.0,390000.0,429000.00000000006,39000.00000000006
8010,7788400180,98056,summer,327500.0,261000.0,339300.0,78300.0
8013,603001050,98118,summer,280000.0,230000.0,299000.0,69000.0
8018,2596300035,98155,spring,299975.0,342000.0,376200.00000000006,34200.00000000006
8023,2138000120,98011,summer,402500.0,435000.0,478500.00000000006,43500.00000000006
8029,3348401095,98178,spring,229250.0,210000.0,273000.0,63000.0
8031,2126049096,98125,winter,326750.0,399000.0,438900.00000000006,39900.00000000006
8033,8945000910,98023,spring,230500.0,184000.0,239200.0,55200.0
8035,2781250900,98038,summer,290725.0,218000.0,283400.0,65400.0
8045,3876312840,98072,fall,385000.0,408000.0,448800.00000000006,40800.00000000006
8050,7853301130,98065,spring,450500.0,499000.0,548900.0,49900.0
8055,6400700230,98033,spring,550000.0,450000.0,585000.0,135000.0
8066,3955500100,98033,spring,550000.0,450000.0,585000.0,135000.0
8069,3336002215,98118,winter,265000.0,319950.0,351945.0,31995.0
8071,2770604575,98119,spring,560000.0,560000.0,616000.0,56000.0
8072,7305900082,98155,winter,325000.0,350000.0,385000.00000000006,35000.00000000006
8078,1226039103,98177,summer,413000.0,380000.0,494000.0,114000.0
8084,8146100325,98004,spring,787000.0,787000.0,865700.0000000001,78700.00000000012
8087,7973202225,98146,winter,197200.0,154200.0,200460.0,46260.0
8088,2557000090,98023,winter,233387.5,238000.0,261800.00000000003,23800.00000000003
8089,3500100209,98155,summer,300000.0,285650.0,371345.0,85695.0
8090,7234601166,98122,summer,441000.0,485500.0,534050.0,48550.0
8091,3972900215,98155,winter,325000.0,315000.0,409500.0,94500.0
8095,3589500315,98105,fall,542000.0,526000.0,683800.0,157800.0
8099,2592300450,98042,summer,255000.0,279000.0,306900.0,27900.0
8103,1443501020,98118,fall,285000.0,163250.0,212225.0,48975.0
8104,3798000165,98011,winter,403000.0,444950.0,489445.00000000006,44495.00000000006
8105,730000085,98144,summer,370000.0,285000.0,370500.0,85500.0
8106,2061100265,98115,spring,470000.0,370000.0,481000.0,111000.0
8112,255550230,98019,fall,347475.0,299950.0,389935.0,89985.0
8116,1623800300,98117,summer,440300.0,499000.0,548900.0,49900.0
8118,2968801075,98166,fall,279475.0,320600.0,352660.0,32060.0
8119,1923039089,98070,summer,290000.0,285000.0,370500.0,85500.0
8121,9183700845,98030,winter,241500.0,175000.0,227500.0,52500.0
8125,2787460720,98031,winter,252500.0,200000.0,260000.0,60000.0
8126,2787460720,98031,spring,259950.0,259950.0,285945.0,25995.0
8127,6386700300,98023,summer,215000.0,255000.0,280500.0,25500.0
8131,2475900850,98024,fall,212500.0,212000.0,275600.0,63600.0
8132,3760100100,98034,summer,380500.0,425000.0,467500.00000000006,42500.00000000006
8135,8151600701,98146,summer,210000.0,234000.0,257400.00000000003,23400.00000000003
8138,7853340450,98065,spring,450500.0,415000.0,539500.0,124500.0
8141,3630050180,98029,fall,448250.0,360000.0,468000.0,108000.0
8145,7853340610,98065,spring,450500.0,394000.0,512200.0,118200.0
8147,9422400035,98116,fall,439108.0,477500.0,525250.0,47750.0
8149,3971700937,98155,summer,300000.0,270000.0,351000.0,81000.0
8164,3141600210,98002,summer,222000.0,186000.0,241800.0,55800.0
8169,191100665,98040,spring,762000.0,630000.0,819000.0,189000.0
8173,1862900040,98031,summer,249900.0,268000.0,294800.0,26800.0
8176,3333002710,98118,fall,285000.0,299000.0,328900.0,29900.0
8183,9455200596,98125,winter,326750.0,357500.0,393250.00000000006,35750.00000000006
8184,510002506,98103,summer,457250.0,459500.0,505450.00000000006,45950.00000000006
8185,7212680850,98003,fall,225000.0,258000.0,283800.0,25800.0
8192,1423200110,98058,spring,280000.0,180000.0,234000.0,54000.0
8204,2329800330,98042,fall,240000.0,269950.0,296945.0,26995.0
8210,2946003580,98198,fall,213750.0,203000.0,263900.0,60900.0
8218,6743700090,98033,fall,476625.0,490000.0,539000.0,49000.0
8220,123039279,98106,summer,259250.0,165000.0,214500.0,49500.0
8225,6021503451,98117,summer,440300.0,443600.0,487960.00000000006,44360.00000000006
8226,3793400360,98019,summer,336000.0,380600.0,418660.00000000006,38060.00000000006
8229,438000015,98115,fall,447500.0,555000.0,610500.0,55500.0
8233,1494300040,98052,summer,498000.0,437000.0,568100.0,131100.0
8237,293000145,98126,fall,322475.0,250000.0,325000.0,75000.0
8239,6163900981,98155,spring,299975.0,220000.0,286000.0,66000.0
8243,8691370330,98075,fall,649500.0,695000.0,764500.0000000001,69500.00000000012
8246,2997800015,98116,spring,494500.0,500000.0,550000.0,50000.0
8250,8123450300,98052,spring,513000.0,508000.0,660400.0,152400.0
8255,9517200610,98072,spring,368000.0,370000.0,407000.00000000006,37000.00000000006
8256,952004570,98126,winter,302500.0,320000.0,352000.0,32000.0
8261,5628300015,98028,fall,375000.0,375000.0,412500.00000000006,37500.00000000006
8263,1105000432,98118,summer,280000.0,224000.0,291200.0,67200.0
8264,1402810150,98019,spring,350000.0,315500.0,410150.0,94650.0
8265,2163900028,98102,winter,525000.0,350000.0,455000.0,105000.0
8270,2124069103,98027,spring,455500.0,374000.0,486200.0,112200.0
8271,1703401110,98118,summer,280000.0,292000.0,321200.0,29200.0
8274,3883800011,98146,fall,230000.0,82000.0,106600.0,24600.0
8275,3883800011,98146,spring,236950.0,219900.0,285870.0,65970.0
8278,4035900085,98006,fall,472800.0,453000.0,588900.0,135900.0
8281,8677300720,98074,summer,507000.0,616000.0,677600.0,61600.0
8283,1453602284,98125,fall,365000.0,296000.0,384800.0,88800.0
8284,4365700450,98106,fall,255400.0,193000.0,250900.0,57900.0
8287,4310701577,98103,spring,411725.0,382000.0,496600.0,114600.0
8290,6639900219,98033,spring,550000.0,419900.0,545870.0,125970.0
8295,4137010540,98092,spring,264000.0,220000.0,286000.0,66000.0
8302,4307300930,98056,winter,301500.0,325000.0,357500.0,32500.0
8304,5466350120,98042,spring,246750.0,256500.0,282150.0,25650.0
8306,1795900120,98052,fall,473750.0,549000.0,603900.0,54900.0
8307,8656300385,98014,spring,286000.0,305000.0,335500.0,30500.0
8310,7841300535,98055,spring,234650.0,225000.0,292500.0,67500.0
8317,5104510210,98038,spring,293250.0,314950.0,346445.0,31495.0
8321,2902200234,98102,winter,525000.0,525000.0,577500.0,52500.0
8324,7129303970,98118,spring,290750.0,239950.0,311935.0,71985.0
8332,3336000296,98118,fall,285000.0,250000.0,325000.0,75000.0
8334,6150200330,98133,summer,332750.0,358000.0,393800.00000000006,35800.00000000006
8335,4136950180,98092,fall,259500.0,262000.0,288200.0,26200.0
8340,4154300296,98118,fall,285000.0,235000.0,305500.0,70500.0
8342,3888100043,98033,spring,550000.0,350000.0,455000.0,105000.0
8346,272000355,98144,fall,364000.0,325000.0,422500.0,97500.0
8349,7170200110,98115,winter,441500.0,455000.0,500500.00000000006,45500.00000000006
8351,7197000100,98052,winter,495000.0,510000.0,561000.0,51000.0
8352,7577700061,98116,spring,494500.0,532000.0,585200.0,53200.0
8354,3726800201,98144,spring,376500.0,410000.0,451000.00000000006,41000.00000000006
8355,13002460,98108,spring,315000.0,205000.0,266500.0,61500.0
8357,8731983200,98023,spring,230500.0,255000.0,280500.0,25500.0
8358,5309101395,98117,fall,439000.0,415000.0,539500.0,124500.0
8360,395300330,98034,winter,360000.0,354000.0,460200.0,106200.0
8361,3295730040,98033,summer,495000.0,587000.0,645700.0,58700.0
8364,8024200625,98115,winter,441500.0,414500.0,538850.0,124350.0
8365,7340600845,98168,summer,197475.0,185000.0,240500.0,55500.0
8368,6412100092,98125,winter,326750.0,362500.0,398750.00000000006,36250.00000000006
8373,3013300409,98136,spring,399000.0,400000.0,440000.00000000006,40000.00000000006
8374,1934800087,98122,summer,441000.0,446000.0,490600.00000000006,44600.00000000006
8376,2025700180,98038,fall,282000.0,300000.0,330000.0,30000.0
8377,8024201055,98115,summer,439000.0,404500.0,525850.0,121350.0
8383,1087500040,98033,fall,476625.0,403000.0,523900.0,120900.0
8384,1972201965,98103,summer,457250.0,510000.0,561000.0,51000.0
8391,8635760330,98074,spring,538888.0,456000.0,592800.0,136800.0
8394,8691390530,98075,summer,668000.0,700000.0,770000.0000000001,70000.00000000012
8395,4319200620,98126,fall,322475.0,235000.0,305500.0,70500.0
8397,8121200820,98052,spring,513000.0,475000.0,617500.0,142500.0
8399,2767602645,98107,fall,470000.0,507000.0,557700.0,50700.0
8400,7131300035,98118,spring,290750.0,210000.0,273000.0,63000.0
8402,2616700450,98001,fall,211775.0,248000.0,272800.0,24800.0
8403,2520900301,98178,fall,200000.0,239300.0,263230.0,23930.0
8404,1473200150,98133,winter,307500.0,315000.0,346500.0,31500.0
8407,4036800580,98008,summer,418000.0,418000.0,459800.00000000006,41800.00000000006
8414,7760600110,98038,fall,282000.0,212000.0,275600.0,63600.0
8419,2172000846,98178,summer,219950.0,248000.0,272800.0,24800.0
8422,7950304045,98118,spring,290750.0,320000.0,352000.0,32000.0
8426,2749600245,98199,summer,484500.0,640000.0,704000.0,64000.0
8428,263000329,98103,fall,415475.0,349950.0,454935.0,104985.0
8433,1721801010,98146,fall,230000.0,225000.0,292500.0,67500.0
8435,5101404491,98115,winter,441500.0,520000.0,572000.0,52000.0
8436,326049111,98155,summer,300000.0,285000.0,370500.0,85500.0
8437,1785400300,98074,summer,507000.0,525000.0,577500.0,52500.0
8439,6632300230,98125,fall,365000.0,377500.0,415250.00000000006,37750.00000000006
8441,2188201010,98023,winter,233387.5,245000.0,269500.0,24500.0
8442,7137910360,98092,summer,271000.0,200000.0,260000.0,60000.0
8447,7227800025,98056,fall,295000.0,250000.0,325000.0,75000.0
8451,6705870120,98075,summer,668000.0,739900.0,813890.0000000001,73990.00000000012
8452,1109000040,98118,spring,290750.0,315000.0,346500.0,31500.0
8453,9358001590,98126,spring,302900.0,340000.0,374000.00000000006,34000.00000000006
8455,4343800100,98133,fall,313750.0,315000.0,346500.0,31500.0
8457,1062100085,98155,fall,275226.5,350000.0,385000.00000000006,35000.00000000006
8458,6821101827,98199,fall,495000.0,340000.0,442000.0,102000.0
8460,9500900110,98002,summer,222000.0,224000.0,246400.00000000003,22400.00000000003
8463,1875500040,98019,winter,325000.0,330000.0,363000.00000000006,33000.00000000006
8464,7955000210,98034,summer,380500.0,306000.0,397800.0,91800.0
8465,7568700175,98155,summer,300000.0,324950.0,357445.0,32495.0
8471,714000315,98105,spring,505000.0,515000.0,566500.0,51500.0
8472,263000040,98103,fall,415475.0,452000.0,497200.00000000006,45200.00000000006
8473,1721801161,98146,fall,230000.0,236000.0,259600.00000000003,23600.00000000003
8486,1079350090,98059,summer,335000.0,332000.0,431600.0,99600.0
8491,686300930,98008,spring,485000.0,453000.0,588900.0,135900.0
8492,2744600040,98125,summer,355000.0,330000.0,429000.0,99000.0
8495,7452500730,98126,spring,302900.0,264950.0,344435.0,79485.0
8497,3438503426,98106,spring,274800.0,209500.0,272350.0,62850.0
8502,4364700165,98126,fall,322475.0,249900.0,324870.0,74970.0
8503,796000085,98168,fall,205000.0,175000.0,227500.0,52500.0
8507,3649100304,98028,summer,375000.0,400000.0,440000.00000000006,40000.00000000006
8510,7882900120,98055,spring,234650.0,230000.0,299000.0,69000.0
8512,6821100246,98199,fall,495000.0,415000.0,539500.0,124500.0
8519,6668900155,98155,summer,300000.0,225000.0,292500.0,67500.0
8522,3331001910,98118,summer,280000.0,312000.0,343200.0,31200.0
8531,293720180,98028,winter,356500.0,415000.0,456500.00000000006,41500.00000000006
8542,1899400365,98166,summer,265375.0,332000.0,365200.00000000006,33200.00000000006
8543,259800410,98008,fall,465000.0,445000.0,578500.0,133500.0
8547,7646900360,98116,fall,439108.0,420000.0,546000.0,126000.0
8552,3972900195,98155,fall,275226.5,315000.0,346500.0,31500.0
8553,8018600870,98168,fall,205000.0,224000.0,246400.00000000003,22400.00000000003
8555,7981900110,98144,fall,364000.0,350000.0,455000.0,105000.0
8560,7326200110,98019,winter,325000.0,324000.0,421200.0,97200.0
8565,6204410330,98011,fall,432000.0,432000.0,475200.00000000006,43200.00000000006
8569,9550202730,98105,fall,542000.0,509250.0,662025.0,152775.0
8577,434000040,98115,spring,470000.0,535000.0,588500.0,53500.0
8583,8944600620,98007,summer,450000.0,509000.0,559900.0,50900.0
8595,6303401395,98146,winter,197200.0,245000.0,269500.0,24500.0
8596,8822901301,98125,fall,365000.0,281000.0,365300.0,84300.0
8597,6730700385,98024,fall,212500.0,205000.0,266500.0,61500.0
8601,5366200330,98122,winter,430000.0,470000.0,517000.00000000006,47000.00000000006
8603,7950700120,98092,winter,277000.0,279000.0,306900.0,27900.0
8605,3066410850,98074,summer,507000.0,594950.0,654445.0,59495.0
8607,7436500360,98033,summer,495000.0,510000.0,561000.0,51000.0
8609,8024202350,98115,summer,439000.0,435000.0,565500.0,130500.0
8610,6392002020,98115,spring,470000.0,559000.0,614900.0,55900.0
8622,892000025,98146,summer,210000.0,114975.0,149467.5,34492.5
8626,6073230230,98006,winter,567500.0,425000.0,552500.0,127500.0
8636,9564800145,98055,spring,234650.0,175000.0,227500.0,52500.0
8642,9144100298,98177,spring,413250.0,380000.0,494000.0,114000.0
8643,3223049158,98148,spring,222200.0,222200.0,244420.00000000003,22220.00000000003
8656,2902200838,98102,fall,580000.0,440000.0,572000.0,132000.0
8658,3298700941,98106,fall,255400.0,260000.0,286000.0,26000.0
8659,114100155,98028,summer,375000.0,355000.0,461500.0,106500.0
8662,3751600025,98001,spring,205000.0,139000.0,180700.0,41700.0
8667,3630010040,98029,spring,477000.0,402000.0,522600.0,120600.0
8670,766800090,98022,spring,240000.0,195000.0,253500.0,58500.0
8675,5379805160,98188,fall,239000.0,242000.0,266200.0,24200.0
8681,5589300361,98155,fall,275226.5,270000.0,351000.0,81000.0
8683,3630020090,98029,spring,477000.0,454280.0,590564.0,136284.0
8688,6769200040,98115,winter,441500.0,520000.0,572000.0,52000.0
8698,3797000745,98103,winter,430000.0,500000.0,550000.0,50000.0
8704,2450500110,98004,spring,787000.0,780000.0,1014000.0,234000.0
8706,3876312370,98072,fall,385000.0,434500.0,477950.00000000006,43450.00000000006
8708,7550800915,98107,winter,465000.0,417200.0,542360.0,125160.0
8713,6021503885,98117,summer,440300.0,427550.0,555815.0,128265.0
8714,7979900552,98155,spring,299975.0,361000.0,397100.00000000006,36100.00000000006
8718,8029650040,98072,spring,368000.0,373000.0,410300.00000000006,37300.00000000006
8723,349400100,98022,fall,241250.0,237500.0,308750.0,71250.0
8733,117000001,98116,spring,494500.0,540000.0,594000.0,54000.0
8742,1939050110,98074,winter,510000.0,500000.0,650000.0,150000.0
8744,9274200620,98116,fall,439108.0,490000.0,539000.0,49000.0
8747,7301300150,98155,summer,300000.0,233000.0,302900.0,69900.0
8750,9527310110,98011,summer,402500.0,445000.0,489500.00000000006,44500.00000000006
8751,2767604712,98107,fall,470000.0,437500.0,568750.0,131250.0
8755,2724069010,98027,spring,455500.0,305000.0,396500.0,91500.0
8756,8682262170,98053,spring,457000.0,415000.0,539500.0,124500.0
8758,8691390770,98075,fall,649500.0,733000.0,806300.0000000001,73300.00000000012
8762,2767704302,98107,spring,462550.0,422250.0,548925.0,126675.0
8766,9828702513,98122,spring,459250.0,460000.0,506000.00000000006,46000.00000000006
8767,7812800515,98178,fall,200000.0,159075.0,206797.5,47722.5
8769,9448300061,98108,summer,252500.0,235000.0,305500.0,70500.0
8775,2771603940,98199,winter,550000.0,640000.0,704000.0,64000.0
8776,6028000090,98006,winter,567500.0,438000.0,569400.0,131400.0
8780,714000195,98105,fall,542000.0,510000.0,663000.0,153000.0
8789,3256400051,98146,summer,210000.0,210000.0,231000.00000000003,21000.00000000003
8793,3852900026,98116,summer,410000.0,499950.0,549945.0,49995.0
8797,5459300040,98040,summer,710000.0,715000.0,786500.0000000001,71500.00000000012
8806,7985400133,98106,winter,238000.0,215000.0,279500.0,64500.0
