,id,date,zipcode,season,price,Median Price,condition,status
7097,9141100005,2014-10-28,98133,fall,285000.0,375000.0,3,Buy
7101,5560000680,2014-12-26,98023,winter,199950.0,265500.0,3,Buy
7103,6813600415,2014-05-08,98103,spring,515000.0,549500.0,3,Buy
7105,3300700480,2014-08-20,98117,summer,330000.0,541000.0,3,Buy
7109,1454100005,2014-08-06,98125,summer,350000.0,422000.0,3,Buy
7110,104540840,2014-12-03,98023,winter,240000.0,265500.0,3,Buy
7111,2207100635,2015-02-04,98007,winter,419900.0,544250.0,3,Buy
7115,8691350130,2015-02-04,98075,winter,715000.0,741000.0,3,Buy
7121,7616200050,2015-01-05,98116,winter,500000.0,558000.0,3,Buy
7126,2155000480,2015-04-29,98052,spring,499950.0,600000.0,3,Buy
7129,4427100095,2014-06-23,98125,summer,360000.0,422000.0,3,Buy
7140,3578401760,2014-08-20,98074,summer,393000.0,625000.0,3,Buy
7142,5116000250,2014-07-07,98028,summer,320000.0,433000.0,3,Buy
7145,7312100010,2015-03-02,98059,spring,410000.0,423000.0,3,Buy
7151,1473200130,2015-03-20,98133,spring,303000.0,375000.0,3,Buy
7155,1545808110,2014-06-17,98038,summer,250000.0,326992.0,3,Buy
7159,7201600190,2015-02-20,98052,winter,430000.0,600000.0,3,Buy
7162,8965000050,2014-07-29,98052,summer,515000.0,600000.0,3,Buy
7164,4057300170,2014-06-02,98029,summer,305000.0,564800.0,3,Buy
7166,8155750010,2014-12-04,98030,winter,237000.0,280000.0,3,Buy
7174,7657000225,2014-07-19,98178,summer,205000.0,275000.0,3,Buy
7178,526059224,2014-09-23,98011,fall,260000.0,470000.0,3,Buy
7181,4137000460,2015-02-25,98092,winter,249000.0,297300.0,3,Buy
7185,7137960460,2014-05-28,98092,spring,225000.0,297300.0,3,Buy
7199,3820100284,2014-08-27,98028,summer,355000.0,433000.0,3,Buy
7204,3432501315,2014-08-27,98155,summer,277000.0,367500.0,3,Buy
7208,1446403145,2015-01-22,98168,winter,170000.0,235000.0,3,Buy
7211,1446400725,2014-06-10,98168,summer,165000.0,235000.0,3,Buy
7213,3319500299,2014-08-06,98144,summer,304000.0,446800.0,3,Buy
7217,7137960440,2014-12-23,98092,winter,292500.0,297300.0,3,Buy
7218,3946900010,2015-03-23,98115,spring,500007.0,560750.0,3,Buy
7222,126049167,2014-06-19,98028,summer,380000.0,433000.0,3,Buy
7226,1446403617,2014-07-02,98168,summer,123000.0,235000.0,3,Buy
7227,2767603649,2014-07-30,98107,summer,520000.0,529475.0,3,Buy
7232,1211000185,2014-06-16,98122,summer,375000.0,557500.0,3,Buy
7234,984100010,2014-09-30,98058,fall,300000.0,329000.0,3,Buy
7235,6127010670,2014-07-28,98075,summer,627000.0,741000.0,3,Buy
7239,9269750010,2015-04-02,98023,spring,230000.0,265500.0,3,Buy
7255,1005000250,2015-01-30,98118,winter,350000.0,365500.0,3,Buy
7257,1775910460,2015-03-13,98072,spring,395000.0,440000.0,3,Buy
7263,6905200050,2014-10-09,98119,fall,606400.0,685000.0,3,Buy
7264,303100080,2014-05-28,98092,spring,245100.0,297300.0,3,Buy
7266,8718500095,2015-05-07,98028,spring,415000.0,433000.0,3,Buy
7274,9828700005,2015-05-12,98122,spring,440000.0,557500.0,3,Buy
7275,5101402312,2015-04-23,98115,spring,485000.0,560750.0,3,Buy
7277,6145602125,2014-07-24,98133,summer,295000.0,375000.0,3,Buy
7289,1425059174,2014-10-28,98052,fall,390000.0,600000.0,3,Buy
7296,2780700020,2014-09-10,98028,fall,375000.0,433000.0,3,Buy
7299,225039145,2014-06-19,98117,summer,285000.0,541000.0,3,Buy
7302,9415950020,2014-06-08,98055,summer,260000.0,294000.0,3,Buy
7306,9268200440,2014-07-21,98117,summer,400000.0,541000.0,3,Buy
7309,1829700050,2014-07-24,98155,summer,335000.0,367500.0,3,Buy
7312,6373000130,2014-12-01,98116,winter,555000.0,558000.0,3,Buy
7314,8965450190,2015-02-18,98006,winter,295000.0,697450.0,3,Buy
7316,3764800250,2015-01-05,98034,winter,330000.0,440000.0,3,Buy
7318,4358700188,2015-03-31,98133,spring,305000.0,375000.0,3,Buy
7325,5244800895,2014-05-23,98109,spring,595000.0,708750.0,3,Buy
7326,100100050,2014-11-12,98155,fall,275000.0,367500.0,3,Buy
7331,5101402472,2015-01-29,98115,winter,340500.0,560750.0,3,Buy
7332,4310700020,2014-10-10,98103,fall,280000.0,549500.0,3,Buy
7337,6870310010,2014-07-02,98052,summer,599950.0,600000.0,3,Buy
7338,2970800130,2014-10-09,98166,fall,215000.0,363405.0,3,Buy
7348,8682261650,2014-07-10,98053,summer,554000.0,558500.0,3,Buy
7349,8100400170,2015-04-10,98052,spring,500000.0,600000.0,3,Buy
7354,1395500020,2014-11-07,98034,fall,279900.0,440000.0,3,Buy
7363,739800250,2015-02-22,98031,winter,269000.0,282000.0,3,Buy
7365,1518000290,2015-03-16,98019,spring,325000.0,402750.0,3,Buy
7373,6421100592,2014-09-10,98052,fall,510000.0,600000.0,3,Buy
7374,7967200290,2014-05-30,98001,spring,190000.0,256000.0,3,Buy
7381,3897100275,2014-10-27,98033,fall,460000.0,630000.0,3,Buy
7383,2770600795,2015-03-02,98199,spring,585000.0,651000.0,3,Buy
7385,5039300305,2014-11-07,98199,fall,450000.0,651000.0,3,Buy
7388,1862400479,2014-09-23,98117,fall,350000.0,541000.0,3,Buy
7397,2464400500,2014-07-14,98115,summer,560000.0,560750.0,3,Buy
7399,5095400630,2014-12-05,98059,winter,360000.0,423000.0,3,Buy
7430,9510970050,2014-09-01,98052,fall,583000.0,600000.0,3,Buy
7441,8019700010,2014-10-10,98177,fall,489950.0,506000.0,3,Buy
7442,1785400780,2015-04-15,98074,spring,550000.0,625000.0,3,Buy
7443,4222200380,2014-08-05,98003,summer,237000.0,263750.0,3,Buy
7444,7503000050,2014-08-07,98028,summer,390000.0,433000.0,3,Buy
7446,4303200130,2015-02-10,98106,winter,277000.0,315000.0,3,Buy
7447,7731100066,2014-06-12,98105,summer,545000.0,625252.0,3,Buy
7448,2770602335,2015-04-07,98199,spring,615000.0,651000.0,3,Buy
7451,7000100635,2014-07-15,98004,summer,600000.0,867500.0,3,Buy
7452,1954420420,2015-03-13,98074,spring,479000.0,625000.0,3,Buy
7454,3056000050,2014-09-12,98166,fall,265000.0,363405.0,3,Buy
7460,3546000380,2014-09-28,98030,fall,259900.0,280000.0,3,Buy
7462,7129301851,2014-09-23,98118,fall,245000.0,365500.0,3,Buy
7466,7504400290,2015-03-05,98074,spring,599000.0,625000.0,3,Buy
7467,7137950460,2014-09-26,98092,fall,272000.0,297300.0,3,Buy
7475,3424069215,2015-02-17,98027,winter,396480.0,573475.0,3,Buy
7479,5634500415,2014-07-15,98028,summer,431000.0,433000.0,3,Buy
7483,567000680,2014-08-01,98144,summer,359000.0,446800.0,3,Buy
7488,825049073,2014-06-30,98115,summer,441000.0,560750.0,3,Buy
7490,6837700170,2014-09-03,98116,fall,375000.0,558000.0,3,Buy
7492,582000675,2014-09-08,98199,fall,580000.0,651000.0,3,Buy
7495,3526059115,2015-04-21,98052,spring,515000.0,600000.0,3,Buy
7497,5101404698,2014-12-15,98115,winter,365000.0,560750.0,3,Buy
7502,345700180,2014-07-16,98056,summer,250000.0,375000.0,3,Buy
7504,3056800230,2014-08-20,98059,summer,397000.0,423000.0,3,Buy
7507,8024200855,2014-07-28,98115,summer,499100.0,560750.0,3,Buy
7511,2872100245,2014-06-04,98117,summer,465000.0,541000.0,3,Buy
7515,7544800395,2015-02-25,98122,winter,450000.0,557500.0,3,Buy
7517,2223059052,2014-05-29,98058,spring,231000.0,329000.0,3,Buy
7520,1049000740,2014-11-20,98034,fall,229950.0,440000.0,3,Buy
7521,9324800180,2014-10-16,98125,fall,403250.0,422000.0,3,Buy
7522,7853220690,2014-09-12,98065,fall,470000.0,506950.0,3,Buy
7525,993000873,2015-03-18,98103,spring,380500.0,549500.0,3,Buy
7527,3629960590,2015-04-07,98029,spring,376000.0,564800.0,3,Buy
7531,8856004328,2015-03-27,98001,spring,255000.0,256000.0,3,Buy
7532,253600150,2014-08-26,98028,summer,380000.0,433000.0,3,Buy
7533,5101400934,2015-04-24,98115,spring,450000.0,560750.0,3,Buy
7535,2310030490,2015-03-23,98038,spring,292500.0,326992.0,3,Buy
7538,3298700820,2014-10-24,98106,fall,160000.0,315000.0,3,Buy
7540,4006000571,2015-03-12,98118,spring,183750.0,365500.0,3,Buy
7543,809001565,2014-08-22,98109,summer,625000.0,708750.0,3,Buy
7544,9406520580,2014-08-19,98038,summer,305000.0,326992.0,3,Buy
7547,3438503045,2015-01-20,98106,winter,165000.0,315000.0,3,Buy
7548,3204300705,2014-05-15,98112,spring,575000.0,760500.0,3,Buy
7554,423059207,2015-02-23,98056,winter,322500.0,375000.0,3,Buy
7556,7852180530,2015-04-03,98065,spring,440000.0,506950.0,3,Buy
7558,8673400061,2014-11-19,98107,fall,382000.0,529475.0,3,Buy
7559,3905100220,2014-05-28,98029,spring,535000.0,564800.0,3,Buy
7565,1898310100,2015-02-20,98023,winter,236775.0,265500.0,3,Buy
7575,2391600330,2015-04-10,98116,spring,505000.0,558000.0,3,Buy
7585,9828201725,2014-05-20,98122,spring,387500.0,557500.0,3,Buy
7586,9352901085,2015-02-04,98106,winter,256000.0,315000.0,3,Buy
7588,6147600040,2015-02-24,98032,winter,163000.0,249000.0,3,Buy
7589,6371000026,2015-01-22,98116,winter,367500.0,558000.0,3,Buy
7594,203900690,2014-12-23,98053,winter,395000.0,558500.0,3,Buy
7598,2705600068,2015-03-27,98117,spring,539950.0,541000.0,3,Buy
7599,3326059191,2014-06-16,98033,summer,410000.0,630000.0,3,Buy
7600,1207000025,2014-08-01,98146,summer,245000.0,295000.0,3,Buy
7603,3882300090,2014-12-26,98052,winter,475000.0,600000.0,3,Buy
7607,3869900120,2015-02-26,98136,winter,430000.0,485000.0,3,Buy
7612,6679000720,2014-09-24,98038,fall,296000.0,326992.0,3,Buy
7615,1773100123,2014-10-02,98106,fall,285000.0,315000.0,3,Buy
7622,7818700410,2014-11-06,98117,fall,481500.0,541000.0,3,Buy
7624,5163700085,2014-08-26,98031,summer,260000.0,282000.0,3,Buy
7629,4024100090,2014-10-08,98155,fall,250000.0,367500.0,3,Buy
7630,7228501910,2015-01-22,98122,winter,507200.0,557500.0,3,Buy
7632,7527000090,2014-08-14,98074,summer,540000.0,625000.0,3,Buy
7635,5589300210,2015-03-17,98155,spring,265000.0,367500.0,3,Buy
7641,3574801490,2014-06-09,98034,summer,385000.0,440000.0,3,Buy
7642,2987400025,2014-10-09,98056,fall,253000.0,375000.0,3,Buy
7643,625049313,2014-09-02,98103,fall,460000.0,549500.0,3,Buy
7645,9212900300,2015-03-04,98115,spring,492000.0,560750.0,3,Buy
7648,7625703945,2014-07-01,98136,summer,345000.0,485000.0,3,Buy
7650,626049058,2015-05-04,98133,spring,275000.0,375000.0,3,Buy
7657,7137900410,2015-04-29,98092,spring,190000.0,297300.0,3,Buy
7660,6675500035,2014-06-13,98034,summer,435000.0,440000.0,3,Buy
7662,6064800090,2015-05-07,98118,spring,365000.0,365500.0,3,Buy
7666,1443500905,2015-02-05,98118,winter,219950.0,365500.0,3,Buy
7672,114101540,2014-08-21,98028,summer,415000.0,433000.0,3,Buy
7675,3083000355,2014-12-04,98144,winter,385000.0,446800.0,3,Buy
7682,7254200040,2015-03-16,98144,spring,345000.0,446800.0,3,Buy
7686,8078410210,2014-06-16,98074,summer,566000.0,625000.0,3,Buy
7687,3905100210,2014-07-23,98029,summer,449950.0,564800.0,3,Buy
7689,7522700110,2014-06-24,98198,summer,258000.0,262950.0,3,Buy
7692,5104510540,2014-11-26,98038,fall,295000.0,326992.0,3,Buy
7707,5522600205,2014-09-17,98117,fall,500000.0,541000.0,3,Buy
7708,1370802620,2014-12-11,98199,winter,592500.0,651000.0,3,Buy
7715,2475200870,2014-09-17,98055,fall,250000.0,294000.0,3,Buy
7716,3423059081,2014-10-09,98058,fall,151600.0,329000.0,3,Buy
7718,3352400330,2015-03-27,98178,spring,216000.0,275000.0,3,Buy
7721,3333000775,2014-09-03,98118,fall,249900.0,365500.0,3,Buy
7722,9274204230,2014-07-09,98116,summer,410000.0,558000.0,3,Buy
7729,3869900155,2015-03-26,98136,spring,340000.0,485000.0,3,Buy
7732,5347200175,2015-03-19,98126,spring,299800.0,399000.0,3,Buy
7734,1962200037,2014-05-02,98102,spring,626000.0,670000.0,3,Buy
7736,3905080730,2015-02-23,98029,winter,535500.0,564800.0,3,Buy
7743,6749700031,2014-06-09,98103,summer,345000.0,549500.0,3,Buy
7744,4136800205,2015-02-19,98178,winter,258000.0,275000.0,3,Buy
7745,3438503120,2015-03-30,98106,spring,275000.0,315000.0,3,Buy
7750,3031200246,2014-07-11,98118,summer,250000.0,365500.0,3,Buy
7755,2806800090,2014-11-04,98011,fall,390000.0,470000.0,3,Buy
7756,312000265,2015-05-04,98136,spring,375000.0,485000.0,3,Buy
7761,7812800865,2014-11-19,98178,fall,170000.0,275000.0,3,Buy
7762,809002390,2015-01-15,98109,winter,658000.0,708750.0,3,Buy
7770,3528900735,2014-09-10,98109,fall,620000.0,708750.0,3,Buy
7777,7011201016,2014-10-01,98119,fall,585000.0,685000.0,3,Buy
7783,5550300205,2015-04-13,98126,spring,338000.0,399000.0,3,Buy
7784,8820901415,2014-05-29,98125,spring,400000.0,422000.0,3,Buy
7788,2621660040,2014-06-29,98118,summer,325000.0,365500.0,3,Buy
7792,251300110,2014-07-31,98003,summer,225000.0,263750.0,3,Buy
7801,9542830690,2014-11-20,98038,fall,321000.0,326992.0,3,Buy
7803,7454000315,2015-04-24,98126,spring,299500.0,399000.0,3,Buy
7805,8665050450,2014-09-12,98029,fall,435000.0,564800.0,3,Buy
7807,5100401411,2014-10-27,98115,fall,485000.0,560750.0,3,Buy
7819,7452500530,2015-02-19,98126,winter,250000.0,399000.0,3,Buy
7820,6300000212,2015-02-18,98133,winter,265000.0,375000.0,3,Buy
7822,7657600195,2014-11-05,98178,fall,199950.0,275000.0,3,Buy
7825,6392001005,2014-06-20,98115,summer,511500.0,560750.0,3,Buy
7826,1601600195,2015-03-19,98118,spring,299000.0,365500.0,3,Buy
7829,3830210220,2014-09-08,98030,fall,210000.0,280000.0,3,Buy
7838,6450302175,2014-11-18,98133,fall,342450.0,375000.0,3,Buy
7841,1328300180,2014-05-09,98058,spring,323000.0,329000.0,3,Buy
7842,7866000158,2014-10-22,98118,fall,320000.0,365500.0,3,Buy
7847,2621600015,2015-01-21,98030,winter,120000.0,280000.0,3,Buy
7848,2621600015,2015-04-30,98030,spring,175000.0,280000.0,3,Buy
7855,3331500940,2014-06-17,98118,summer,342000.0,365500.0,3,Buy
7859,23500180,2014-05-05,98052,spring,570000.0,600000.0,3,Buy
7861,1189000207,2014-10-21,98122,fall,387000.0,557500.0,3,Buy
7862,1771110720,2014-05-21,98077,spring,330000.0,567500.0,3,Buy
7864,3630060040,2014-09-11,98029,fall,285000.0,564800.0,3,Buy
7865,3211100450,2014-08-14,98059,summer,217000.0,423000.0,3,Buy
7869,6802200110,2014-10-29,98022,fall,231200.0,251500.0,3,Buy
7871,3445400120,2014-07-25,98118,summer,267500.0,365500.0,3,Buy
7875,3448000410,2014-05-13,98125,spring,354901.0,422000.0,3,Buy
7876,8682281220,2014-10-14,98053,fall,439888.0,558500.0,3,Buy
7884,8856500120,2015-02-10,98031,winter,278800.0,282000.0,3,Buy
7885,5015000180,2014-11-10,98112,fall,713500.0,760500.0,3,Buy
7887,9268200348,2014-10-28,98117,fall,439000.0,541000.0,3,Buy
7888,9195700040,2014-09-26,98027,fall,425000.0,573475.0,3,Buy
7889,8798000100,2014-08-25,98003,summer,252500.0,263750.0,3,Buy
7892,9406500540,2014-06-30,98028,summer,243000.0,433000.0,3,Buy
7896,6623400246,2014-05-23,98055,spring,200000.0,294000.0,3,Buy
7897,3918400028,2014-10-21,98133,fall,367000.0,375000.0,3,Buy
7898,1422700040,2015-05-14,98188,spring,183000.0,260250.0,3,Buy
7899,7660100336,2014-12-10,98144,winter,300000.0,446800.0,3,Buy
7900,6145602240,2014-08-19,98133,summer,369000.0,375000.0,3,Buy
7908,9407100730,2015-01-29,98045,winter,329000.0,345000.0,3,Buy
7912,2896400300,2015-03-19,98072,spring,435000.0,440000.0,3,Buy
7915,3820350120,2014-08-22,98019,summer,310000.0,402750.0,3,Buy
7916,4235400097,2014-12-02,98199,winter,443750.0,651000.0,3,Buy
7922,1771000690,2014-05-28,98077,spring,305000.0,567500.0,3,Buy
7924,2770601800,2014-10-24,98199,fall,525000.0,651000.0,3,Buy
7926,984210850,2015-02-17,98058,winter,279950.0,329000.0,3,Buy
7927,924059233,2014-12-08,98005,winter,659000.0,710000.0,3,Buy
7928,5029451080,2014-08-21,98023,summer,203000.0,265500.0,3,Buy
7930,5419800220,2014-06-10,98031,summer,250000.0,282000.0,3,Buy
7938,824069113,2014-09-24,98075,fall,545000.0,741000.0,3,Buy
7954,7812801115,2014-06-13,98178,summer,153000.0,275000.0,3,Buy
7957,3793501390,2014-09-15,98038,fall,293000.0,326992.0,3,Buy
7958,9282800065,2015-03-29,98178,spring,203000.0,275000.0,3,Buy
7959,1921059310,2015-03-20,98002,spring,193000.0,234000.0,3,Buy
7960,109000040,2015-03-16,98155,spring,305000.0,367500.0,3,Buy
7962,2044500142,2014-09-02,98125,fall,420000.0,422000.0,3,Buy
7966,3756500610,2015-03-24,98034,spring,355500.0,440000.0,3,Buy
7972,7338401759,2014-06-10,98108,summer,268000.0,345000.0,3,Buy
7978,4310700665,2015-03-05,98103,spring,450000.0,549500.0,3,Buy
7982,123000110,2014-09-30,98107,fall,520000.0,529475.0,3,Buy
7993,6749700110,2014-10-29,98103,fall,342000.0,549500.0,3,Buy
8002,7199360100,2014-11-12,98052,fall,379500.0,600000.0,3,Buy
8006,1250200600,2015-04-08,98144,spring,390000.0,446800.0,3,Buy
8010,7788400180,2014-08-12,98056,summer,261000.0,375000.0,3,Buy
8013,603001050,2014-07-23,98118,summer,230000.0,365500.0,3,Buy
8018,2596300035,2015-04-22,98155,spring,342000.0,367500.0,3,Buy
8023,2138000120,2014-06-26,98011,summer,435000.0,470000.0,3,Buy
8029,3348401095,2015-04-27,98178,spring,210000.0,275000.0,3,Buy
8031,2126049096,2014-12-02,98125,winter,399000.0,422000.0,3,Buy
8033,8945000910,2015-03-26,98023,spring,184000.0,265500.0,3,Buy
8035,2781250900,2014-06-20,98038,summer,218000.0,326992.0,3,Buy
8045,3876312840,2014-09-12,98072,fall,408000.0,440000.0,3,Buy
8050,7853301130,2015-05-05,98065,spring,499000.0,506950.0,3,Buy
8055,6400700230,2015-03-11,98033,spring,450000.0,630000.0,3,Buy
8066,3955500100,2015-04-07,98033,spring,450000.0,630000.0,3,Buy
8069,3336002215,2015-02-25,98118,winter,319950.0,365500.0,3,Buy
8071,2770604575,2015-05-06,98119,spring,560000.0,685000.0,3,Buy
8072,7305900082,2014-12-30,98155,winter,350000.0,367500.0,3,Buy
8078,1226039103,2014-06-10,98177,summer,380000.0,506000.0,3,Buy
8084,8146100325,2014-05-05,98004,spring,787000.0,867500.0,3,Buy
8087,7973202225,2015-01-06,98146,winter,154200.0,295000.0,3,Buy
8088,2557000090,2015-01-15,98023,winter,238000.0,265500.0,3,Buy
8089,3500100209,2014-08-04,98155,summer,285650.0,367500.0,3,Buy
8090,7234601166,2014-08-07,98122,summer,485500.0,557500.0,3,Buy
8091,3972900215,2015-01-26,98155,winter,315000.0,367500.0,3,Buy
8095,3589500315,2014-09-19,98105,fall,526000.0,625252.0,3,Buy
8099,2592300450,2014-06-27,98042,summer,279000.0,280000.0,3,Buy
8103,1443501020,2014-11-13,98118,fall,163250.0,365500.0,3,Buy
8104,3798000165,2015-02-18,98011,winter,444950.0,470000.0,3,Buy
8105,730000085,2014-08-01,98144,summer,285000.0,446800.0,3,Buy
8106,2061100265,2015-03-17,98115,spring,370000.0,560750.0,3,Buy
8112,255550230,2014-11-18,98019,fall,299950.0,402750.0,3,Buy
8116,1623800300,2014-06-10,98117,summer,499000.0,541000.0,3,Buy
8118,2968801075,2014-09-22,98166,fall,320600.0,363405.0,3,Buy
8119,1923039089,2014-06-10,98070,summer,285000.0,361000.0,3,Buy
8121,9183700845,2014-12-18,98030,winter,175000.0,280000.0,3,Buy
8125,2787460720,2015-02-27,98031,winter,200000.0,282000.0,3,Buy
8126,2787460720,2015-05-06,98031,spring,259950.0,282000.0,3,Buy
8127,6386700300,2014-07-22,98023,summer,255000.0,265500.0,3,Buy
8131,2475900850,2014-10-10,98024,fall,212000.0,337500.0,3,Buy
8132,3760100100,2014-07-23,98034,summer,425000.0,440000.0,3,Buy
8135,8151600701,2014-06-23,98146,summer,234000.0,295000.0,3,Buy
8138,7853340450,2015-04-27,98065,spring,415000.0,506950.0,3,Buy
8141,3630050180,2014-09-26,98029,fall,360000.0,564800.0,3,Buy
8145,7853340610,2015-04-21,98065,spring,394000.0,506950.0,3,Buy
8147,9422400035,2014-09-12,98116,fall,477500.0,558000.0,3,Buy
8149,3971700937,2014-08-27,98155,summer,270000.0,367500.0,3,Buy
8164,3141600210,2014-06-19,98002,summer,186000.0,234000.0,3,Buy
8169,191100665,2015-04-13,98040,spring,630000.0,876650.0,3,Buy
8173,1862900040,2014-06-26,98031,summer,268000.0,282000.0,3,Buy
8176,3333002710,2014-09-17,98118,fall,299000.0,365500.0,3,Buy
8183,9455200596,2015-01-14,98125,winter,357500.0,422000.0,3,Buy
8184,510002506,2014-08-25,98103,summer,459500.0,549500.0,3,Buy
8185,7212680850,2014-09-03,98003,fall,258000.0,263750.0,3,Buy
8192,1423200110,2015-05-13,98058,spring,180000.0,329000.0,3,Buy
8204,2329800330,2014-11-14,98042,fall,269950.0,280000.0,3,Buy
8210,2946003580,2014-11-19,98198,fall,203000.0,262950.0,3,Buy
8218,6743700090,2014-11-20,98033,fall,490000.0,630000.0,3,Buy
8220,123039279,2014-07-11,98106,summer,165000.0,315000.0,3,Buy
8225,6021503451,2014-08-22,98117,summer,443600.0,541000.0,3,Buy
8226,3793400360,2014-08-14,98019,summer,380600.0,402750.0,3,Buy
8229,438000015,2014-09-16,98115,fall,555000.0,560750.0,3,Buy
8233,1494300040,2014-06-24,98052,summer,437000.0,600000.0,3,Buy
8237,293000145,2014-11-13,98126,fall,250000.0,399000.0,3,Buy
8239,6163900981,2014-05-28,98155,spring,220000.0,367500.0,3,Buy
8243,8691370330,2014-10-29,98075,fall,695000.0,741000.0,3,Buy
8246,2997800015,2015-04-07,98116,spring,500000.0,558000.0,3,Buy
8250,8123450300,2015-03-06,98052,spring,508000.0,600000.0,3,Buy
8255,9517200610,2015-03-03,98072,spring,370000.0,440000.0,3,Buy
8256,952004570,2014-12-06,98126,winter,320000.0,399000.0,3,Buy
8261,5628300015,2014-11-06,98028,fall,375000.0,433000.0,3,Buy
8263,1105000432,2014-08-22,98118,summer,224000.0,365500.0,3,Buy
8264,1402810150,2015-03-10,98019,spring,315500.0,402750.0,3,Buy
8265,2163900028,2015-01-28,98102,winter,350000.0,670000.0,3,Buy
8270,2124069103,2015-05-05,98027,spring,374000.0,573475.0,3,Buy
8271,1703401110,2014-08-07,98118,summer,292000.0,365500.0,3,Buy
8274,3883800011,2014-11-05,98146,fall,82000.0,295000.0,3,Buy
8275,3883800011,2015-04-08,98146,spring,219900.0,295000.0,3,Buy
8278,4035900085,2014-11-17,98006,fall,453000.0,697450.0,3,Buy
8281,8677300720,2014-06-17,98074,summer,616000.0,625000.0,3,Buy
8283,1453602284,2014-11-03,98125,fall,296000.0,422000.0,3,Buy
8284,4365700450,2014-11-06,98106,fall,193000.0,315000.0,3,Buy
8287,4310701577,2014-05-09,98103,spring,382000.0,549500.0,3,Buy
8290,6639900219,2015-05-11,98033,spring,419900.0,630000.0,3,Buy
8295,4137010540,2015-04-01,98092,spring,220000.0,297300.0,3,Buy
8302,4307300930,2015-01-02,98056,winter,325000.0,375000.0,3,Buy
8304,5466350120,2015-03-11,98042,spring,256500.0,280000.0,3,Buy
8306,1795900120,2014-10-29,98052,fall,549000.0,600000.0,3,Buy
8307,8656300385,2015-03-17,98014,spring,305000.0,319000.0,3,Buy
8310,7841300535,2015-04-09,98055,spring,225000.0,294000.0,3,Buy
